George-W-Bush-2003,0.071759259,0.009066358,0,0.011959877,0.026813272,0,0,0.015625,0.014853395,0.050540123,0.073881173,0.1244213,0,0.033179012,0.036072531,0.0063657407,0,0.021990741,0,0.011188272,0,0,0.00096450617,0.025655864,0.0005787037
George-W-Bush-2004,0.063867887,0.0069637883,0,0,0.011937923,0.014922404,0,0.0033824115,0.014922404,0.087345802,0.070433745,0.13151612,0.0023875846,0.028054119,0.022085157,0.0027855153,0.00059689614,0.024671707,0.0049741345,0.019100676,0.00019896538,0,0.00039793076,0.027656188,0.0013927577
William-J-Clinton-1997,0.058489407,0,0,0.0029167946,0.027479275,0,0.0041449186,0.0058335892,0.01228124,0.097789377,0.073380411,0.12864599,0,0.026097636,0.0062941357,0,0.0027632791,0.028400368,0,0.0058335892,0,0,0,0.022566779,0.0026097636
William-J-Clinton-1998,0.05254116,0.0010021475,0,0.0034359341,0.030207588,0,0.0031496063,0,0.013600573,0.097208304,0.079599141,0.14130279,0,0.02190408,0.0073013601,0.0011453114,0,0.027487473,0,0.011739442,0,0,0.0030064424,0.027630637,0.00014316392
William-J-Clinton-1999,0.058488469,0.00041678244,0.0019449847,0,0.024312309,0.0019449847,0.0029174771,0.0080577938,0.022923034,0.091831064,0.078355099,0.1430953,0,0.01875521,0,0,0.00083356488,0.029591553,0,0.0020839122,0,0.0016671298,0,0.040983607,0.00097249236
William-J-Clinton-2000,0.04550179,0,0.0038110636,0.0035800901,0.022173461,0,0.0019632752,0.0028871694,0.0091234554,0.11075182,0.077260654,0.15209608,0.00011548678,0.026677445,0.0033491165,0.001039381,0.00023097355,0.026561959,0,0.0061207992,0,0,0,0.028640721,0.0030026562
William-J-Clinton-1993,0.031710585,0,0.019502754,0.0044662796,0.0069971714,0,0.0078904273,0.0095280631,0.0099746911,0.14574959,0.078606521,0.068036326,0,0.029179693,0,0.00044662796,0,0.029328569,0.0047640316,0,0,0.0040196516,0,0.044067292,0
William-J-Clinton-1994,0.03907563,0,0.0068627451,0.0043417367,0.016666667,0,0,0,0.017366947,0.13459384,0.095518207,0.11260504,0,0.021148459,0.0021008403,0.00070028011,0,0.034733894,0,0.0074229692,0,0.00014005602,0,0.028711485,0
William-J-Clinton-1995,0.037162928,0.0086109223,0.0062315885,0.0081577158,0.010990256,0,0,0.0073646046,0.0080444142,0.11907999,0.099478813,0.10299116,0,0.018128257,0.004645366,0.00056650804,0.0039655563,0.027305688,0,0.013822796,0,0,0,0.021300702,0
William-J-Clinton-1996,0.037791653,0,0.0069010845,0.0029576076,0.018731515,0.00016431153,0,0,0.018402892,0.12241209,0.079526783,0.12076898,0.00016431153,0.016924088,0.0073940191,0,0,0.025961222,0,0.012487677,0.0004929346,0.00016431153,0.00016431153,0.033683865,0
